rozmiar;4;koszt;941;czas wykonania;33
rozmiar;4;koszt;857;czas wykonania;21
rozmiar;4;koszt;1557;czas wykonania;30
rozmiar;4;koszt;1771;czas wykonania;18
rozmiar;4;koszt;955;czas wykonania;22
rozmiar;4;koszt;1379;czas wykonania;28
rozmiar;4;koszt;1730;czas wykonania;19
rozmiar;4;koszt;1524;czas wykonania;19
rozmiar;4;koszt;1757;czas wykonania;30
rozmiar;4;koszt;1775;czas wykonania;41
rozmiar;4;koszt;1619;czas wykonania;21
rozmiar;4;koszt;915;czas wykonania;23
rozmiar;4;koszt;978;czas wykonania;27
rozmiar;4;koszt;2136;czas wykonania;24
rozmiar;4;koszt;1327;czas wykonania;23
rozmiar;4;koszt;2222;czas wykonania;20
rozmiar;4;koszt;1067;czas wykonania;22
rozmiar;4;koszt;1907;czas wykonania;24
rozmiar;4;koszt;1232;czas wykonania;36
rozmiar;4;koszt;1130;czas wykonania;34
rozmiar;4;koszt;1633;czas wykonania;35
rozmiar;4;koszt;748;czas wykonania;36
rozmiar;4;koszt;888;czas wykonania;21
rozmiar;4;koszt;1271;czas wykonania;22
rozmiar;4;koszt;883;czas wykonania;25
rozmiar;4;koszt;1995;czas wykonania;21
rozmiar;4;koszt;947;czas wykonania;19
rozmiar;4;koszt;1416;czas wykonania;41
rozmiar;4;koszt;1137;czas wykonania;28
rozmiar;4;koszt;2192;czas wykonania;19
rozmiar;4;koszt;1709;czas wykonania;20
rozmiar;4;koszt;1348;czas wykonania;42
rozmiar;4;koszt;1035;czas wykonania;51
rozmiar;4;koszt;1109;czas wykonania;19
rozmiar;4;koszt;1396;czas wykonania;18
rozmiar;4;koszt;1314;czas wykonania;22
rozmiar;4;koszt;479;czas wykonania;36
rozmiar;4;koszt;1679;czas wykonania;19
rozmiar;4;koszt;998;czas wykonania;18
rozmiar;4;koszt;1274;czas wykonania;24
rozmiar;4;koszt;1655;czas wykonania;21
rozmiar;4;koszt;1278;czas wykonania;17
rozmiar;4;koszt;1322;czas wykonania;30
rozmiar;4;koszt;1290;czas wykonania;36
rozmiar;4;koszt;2062;czas wykonania;37
rozmiar;4;koszt;1434;czas wykonania;31
rozmiar;4;koszt;1095;czas wykonania;41
rozmiar;4;koszt;1317;czas wykonania;95
rozmiar;4;koszt;1099;czas wykonania;22
rozmiar;4;koszt;1171;czas wykonania;18
rozmiar;4;koszt;1084;czas wykonania;24
rozmiar;4;koszt;1319;czas wykonania;36
rozmiar;4;koszt;988;czas wykonania;19
rozmiar;4;koszt;1051;czas wykonania;20
rozmiar;4;koszt;1097;czas wykonania;43
rozmiar;4;koszt;654;czas wykonania;23
rozmiar;4;koszt;1923;czas wykonania;19
rozmiar;4;koszt;1426;czas wykonania;19
rozmiar;4;koszt;1481;czas wykonania;143
rozmiar;4;koszt;1612;czas wykonania;25
rozmiar;4;koszt;1486;czas wykonania;19
rozmiar;4;koszt;2372;czas wykonania;22
rozmiar;4;koszt;1902;czas wykonania;21
rozmiar;4;koszt;1140;czas wykonania;22
rozmiar;4;koszt;2093;czas wykonania;18
rozmiar;4;koszt;1657;czas wykonania;33
rozmiar;4;koszt;793;czas wykonania;20
rozmiar;4;koszt;1833;czas wykonania;25
rozmiar;4;koszt;1173;czas wykonania;35
rozmiar;4;koszt;1185;czas wykonania;35
rozmiar;4;koszt;1800;czas wykonania;32
rozmiar;4;koszt;1161;czas wykonania;21
rozmiar;4;koszt;927;czas wykonania;19
rozmiar;4;koszt;1258;czas wykonania;37
rozmiar;4;koszt;1477;czas wykonania;22
rozmiar;4;koszt;1301;czas wykonania;19
rozmiar;4;koszt;1479;czas wykonania;18
rozmiar;4;koszt;1380;czas wykonania;25
rozmiar;4;koszt;590;czas wykonania;22
rozmiar;4;koszt;1592;czas wykonania;19
rozmiar;4;koszt;1733;czas wykonania;25
rozmiar;4;koszt;659;czas wykonania;22
rozmiar;4;koszt;943;czas wykonania;22
rozmiar;4;sredni czas wykonania;27

rozmiar;5;koszt;1045;czas wykonania;45
rozmiar;5;koszt;1154;czas wykonania;46
rozmiar;5;koszt;1516;czas wykonania;42
rozmiar;5;koszt;1002;czas wykonania;42
rozmiar;5;koszt;1329;czas wykonania;46
rozmiar;5;koszt;1519;czas wykonania;46
rozmiar;5;koszt;1449;czas wykonania;63
rozmiar;5;koszt;1106;czas wykonania;42
rozmiar;5;koszt;1745;czas wykonania;41
rozmiar;5;koszt;1653;czas wykonania;58
rozmiar;5;koszt;1309;czas wykonania;52
rozmiar;5;koszt;1858;czas wykonania;46
rozmiar;5;koszt;1699;czas wykonania;43
rozmiar;5;koszt;1359;czas wykonania;73
rozmiar;5;koszt;1433;czas wykonania;61
rozmiar;5;koszt;2013;czas wykonania;50
rozmiar;5;koszt;1017;czas wykonania;41
rozmiar;5;koszt;1265;czas wykonania;50
rozmiar;5;koszt;714;czas wykonania;41
rozmiar;5;koszt;1633;czas wykonania;50
rozmiar;5;koszt;1237;czas wykonania;61
rozmiar;5;koszt;2008;czas wykonania;43
rozmiar;5;koszt;1227;czas wykonania;46
rozmiar;5;koszt;1491;czas wykonania;40
rozmiar;5;koszt;2236;czas wykonania;46
rozmiar;5;koszt;1145;czas wykonania;55
rozmiar;5;koszt;1162;czas wykonania;41
rozmiar;5;koszt;982;czas wykonania;43
rozmiar;5;koszt;1308;czas wykonania;40
rozmiar;5;koszt;634;czas wykonania;49
rozmiar;5;koszt;1965;czas wykonania;51
rozmiar;5;koszt;991;czas wykonania;42
rozmiar;5;koszt;1338;czas wykonania;55
rozmiar;5;koszt;1812;czas wykonania;54
rozmiar;5;koszt;1038;czas wykonania;42
rozmiar;5;koszt;1935;czas wykonania;62
rozmiar;5;koszt;1198;czas wykonania;46
rozmiar;5;koszt;870;czas wykonania;48
rozmiar;5;koszt;1169;czas wykonania;42
rozmiar;5;koszt;1594;czas wykonania;42
rozmiar;5;koszt;1576;czas wykonania;46
rozmiar;5;koszt;1389;czas wykonania;43
rozmiar;5;koszt;1366;czas wykonania;61
rozmiar;5;koszt;1049;czas wykonania;43
rozmiar;5;koszt;2139;czas wykonania;57
rozmiar;5;koszt;1160;czas wykonania;57
rozmiar;5;koszt;638;czas wykonania;47
rozmiar;5;koszt;948;czas wykonania;46
rozmiar;5;koszt;1217;czas wykonania;58
rozmiar;5;koszt;1461;czas wykonania;56
rozmiar;5;koszt;1083;czas wykonania;50
rozmiar;5;koszt;2032;czas wykonania;40
rozmiar;5;koszt;877;czas wykonania;52
rozmiar;5;koszt;1300;czas wykonania;46
rozmiar;5;koszt;1686;czas wykonania;45
rozmiar;5;koszt;1514;czas wykonania;46
rozmiar;5;koszt;860;czas wykonania;41
rozmiar;5;koszt;1640;czas wykonania;87
rozmiar;5;koszt;1905;czas wykonania;57
rozmiar;5;koszt;985;czas wykonania;55
rozmiar;5;koszt;1213;czas wykonania;68
rozmiar;5;koszt;1598;czas wykonania;42
rozmiar;5;koszt;1294;czas wykonania;43
rozmiar;5;koszt;1029;czas wykonania;47
rozmiar;5;koszt;1139;czas wykonania;42
rozmiar;5;koszt;1210;czas wykonania;45
rozmiar;5;koszt;1825;czas wykonania;40
rozmiar;5;koszt;1818;czas wykonania;48
rozmiar;5;koszt;1345;czas wykonania;57
rozmiar;5;koszt;1425;czas wykonania;47
rozmiar;5;koszt;721;czas wykonania;50
rozmiar;5;koszt;1360;czas wykonania;44
rozmiar;5;koszt;1589;czas wykonania;41
rozmiar;5;koszt;1098;czas wykonania;49
rozmiar;5;koszt;1177;czas wykonania;42
rozmiar;5;koszt;1219;czas wykonania;44
rozmiar;5;koszt;2111;czas wykonania;43
rozmiar;5;koszt;1818;czas wykonania;89
rozmiar;5;koszt;721;czas wykonania;45
rozmiar;5;koszt;1011;czas wykonania;43
rozmiar;5;koszt;1669;czas wykonania;40
rozmiar;5;koszt;1517;czas wykonania;43
rozmiar;5;koszt;991;czas wykonania;45
rozmiar;5;koszt;1135;czas wykonania;87
rozmiar;5;koszt;1045;czas wykonania;42
rozmiar;5;koszt;1773;czas wykonania;42
rozmiar;5;koszt;862;czas wykonania;46
rozmiar;5;koszt;1294;czas wykonania;47
rozmiar;5;koszt;1244;czas wykonania;45
rozmiar;5;koszt;1472;czas wykonania;46
rozmiar;5;koszt;1713;czas wykonania;54
rozmiar;5;koszt;790;czas wykonania;46
rozmiar;5;koszt;586;czas wykonania;41
rozmiar;5;koszt;1652;czas wykonania;49
rozmiar;5;koszt;1254;czas wykonania;44
rozmiar;5;koszt;1329;czas wykonania;43
rozmiar;5;koszt;1415;czas wykonania;45
rozmiar;5;koszt;1136;czas wykonania;52
rozmiar;5;koszt;1539;czas wykonania;43
rozmiar;5;koszt;1866;czas wykonania;59
rozmiar;5;sredni czas wykonania;48

rozmiar;6;koszt;1352;czas wykonania;234
rozmiar;6;koszt;2158;czas wykonania;102
rozmiar;6;koszt;2528;czas wykonania;95
rozmiar;6;koszt;2186;czas wykonania;93
rozmiar;6;koszt;2173;czas wykonania;89
